# H, D, t_below, t_above, w_below, w_above, max_misalignment_en1991, DEL_My, ecc_thickness,  misalign_SN_inner, misalign_SN_outer, SCF_butt_weld_outer, SCF_butt_weld_inner, SCF_cone_outer, SCF_cone_inner, total_SCF, DES, thickness_factor
0.345000,4.300000,0.050000,0.050000,0.701162,0.701162,0.003000,21168.172140,0.000000,0.005000,0.005000,1.000000,1.000000,1.000000,1.000000,1.000000,30.190133,1.148698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.815000,4.300000,0.050000,0.050000,0.701162,0.701162,0.003000,20511.870990,0.000000,0.005000,0.005000,1.000000,1.000000,1.000000,1.000000,1.000000,29.254114,1.148698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.285000,4.284000,0.050000,0.034000,0.701162,0.478535,0.003000,19855.039010,0.000000,0.003400,0.003400,0.974639,0.974639,1.000000,1.000000,1.000000,41.491279,1.148698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.255000,4.283000,0.034000,0.033000,0.478535,0.464567,0.003000,19595.021510,0.000000,0.003300,0.003300,0.973338,0.973338,1.000000,1.000000,1.000000,42.179072,1.063427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.725000,4.282000,0.033000,0.032000,0.464567,0.450593,0.003000,18927.618900,0.000000,0.003200,0.003200,0.981683,0.981683,1.000000,1.000000,1.000000,42.006005,1.057097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.195000,4.281000,0.032000,0.031000,0.450593,0.436613,0.003000,18308.439490,0.000000,0.003100,0.003100,0.990553,0.990553,1.000000,1.000000,1.000000,41.932918,1.050611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.665000,4.280000,0.031000,0.030000,0.436613,0.422626,0.003000,17701.072820,0.000000,0.003000,0.003000,1.000000,1.000000,1.000000,1.000000,1.000000,41.883580,1.043961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.135000,4.279000,0.030000,0.029000,0.422626,0.408632,0.003000,17093.706150,0.000000,0.002900,0.002900,1.010082,1.010082,1.000000,1.000000,1.010082,41.831519,1.037137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.605000,4.279000,0.029000,0.029000,0.408632,0.408632,0.003000,16517.794680,0.000000,0.002900,0.002900,1.010345,1.010345,1.000000,1.000000,1.010345,40.422155,1.030129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.879000,4.278000,0.029000,0.028000,0.408632,0.394632,0.003000,16454.762900,0.000000,0.002800,0.002800,1.020865,1.020865,1.000000,1.000000,1.020865,41.696428,1.030129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.349000,4.277000,0.028000,0.027000,0.394632,0.380626,0.003000,15886.556680,0.000000,0.002700,0.002700,1.032424,1.032424,1.000000,1.000000,1.032424,41.737945,1.022925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.819000,4.277000,0.027000,0.027000,0.380626,0.380626,0.003000,15318.350470,0.000000,0.002700,0.002700,1.033333,1.033333,1.000000,1.000000,1.033333,40.245126,1.015511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.289000,4.276000,0.027000,0.026000,0.380626,0.366614,0.003000,14750.144250,0.000000,0.002600,0.002600,1.044848,1.044848,1.000000,1.000000,1.044848,40.233489,1.015511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.759000,4.276000,0.026000,0.026000,0.366614,0.366614,0.003000,14233.740510,0.000000,0.002600,0.002600,1.046154,1.046154,1.000000,1.000000,1.046154,38.824911,1.007875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.229000,4.275000,0.026000,0.025000,0.366614,0.352595,0.003000,13732.665510,0.000000,0.002500,0.002500,1.058236,1.058236,1.000000,1.000000,1.058236,38.947470,1.007875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.699000,4.275000,0.025000,0.025000,0.352595,0.352595,0.003000,13231.590510,0.000000,0.002500,0.002500,1.060000,1.060000,1.000000,1.000000,1.060000,37.526362,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.169000,4.274000,0.025000,0.024000,0.352595,0.338569,0.003000,12730.515510,0.000000,0.002400,0.002400,1.072704,1.072704,1.000000,1.000000,1.072704,37.600944,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.639000,4.274000,0.024000,0.024000,0.338569,0.338569,0.003000,12347.570900,0.000000,0.002400,0.002400,1.075000,1.075000,1.000000,1.000000,1.075000,36.469876,0.991869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.109000,4.273000,0.024000,0.023000,0.338569,0.324537,0.003000,11999.581970,0.000000,0.002300,0.002300,1.088391,1.088391,1.000000,1.000000,1.088391,36.974455,0.991869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.579000,4.273000,0.023000,0.023000,0.324537,0.324537,0.003000,11651.593050,0.000000,0.002300,0.002300,1.091304,1.091304,1.000000,1.000000,1.091304,35.902193,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.827000,4.273000,0.023000,0.023000,0.324537,0.324537,0.003000,11616.653270,0.000000,0.002300,0.002300,1.091304,1.091304,1.186128,1.186128,1.277432,35.794532,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.513000,4.215000,0.023000,0.023000,0.315716,0.315716,0.003000,11379.119130,0.000000,0.002300,0.002300,1.091304,1.091304,1.197790,1.197790,1.289095,36.042226,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.801000,4.136000,0.023000,0.023000,0.303897,0.303897,0.003000,11110.706230,0.000000,0.002300,0.002300,1.091304,1.091304,1.192943,1.192943,1.284247,36.560722,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.096000,4.058000,0.023000,0.023000,0.292449,0.292449,0.003000,10845.457890,0.000000,0.002300,0.002300,1.091304,1.091304,1.193481,1.193481,1.284786,37.084932,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.392000,3.979000,0.023000,0.023000,0.281078,0.281078,0.003000,10580.093980,0.000000,0.002300,0.002300,1.091304,1.091304,1.191256,1.191256,1.282561,37.641092,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.692000,3.900000,0.023000,0.023000,0.269933,0.269933,0.003000,10314.267760,0.000000,0.002300,0.002300,1.091304,1.091304,1.189102,1.189102,1.280406,38.210490,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.996000,3.821000,0.023000,0.023000,0.259013,0.259013,0.003000,10047.979240,0.000000,0.002300,0.002300,1.091304,1.091304,1.189382,1.189382,1.280686,38.793346,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.303000,3.741000,0.023000,0.023000,0.248185,0.248185,0.003000,9781.343981,0.000000,0.002300,0.002300,1.091304,1.091304,1.184567,1.184567,1.275872,39.411571,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.614000,3.662000,0.023000,0.023000,0.237718,0.237718,0.003000,9514.246419,0.000000,0.002300,0.002300,1.091304,1.091304,1.184840,1.184840,1.276144,40.023172,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.929000,3.583000,0.023000,0.024000,0.227350,0.237169,0.003000,9246.686550,0.000000,0.002300,0.002300,1.088391,1.088391,1.182030,1.167177,1.270421,40.671660,0.991869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.246000,3.505000,0.024000,0.025000,0.226723,0.236103,0.003000,8978.895529,0.000000,0.002400,0.002400,1.072704,1.072704,1.178322,1.164342,1.251027,39.602947,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.566000,3.505000,0.025000,0.025000,0.225335,0.225335,0.003000,8689.125135,0.000000,0.002500,0.002500,1.060000,1.060000,1.172928,1.172928,1.232928,38.560842,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.816000,3.424000,0.025000,0.024000,0.225335,0.216384,0.003000,8657.730676,0.000000,0.002400,0.002400,1.072704,1.072704,1.040372,1.043806,1.116511,40.010899,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.250000,3.403000,0.024000,0.023000,0.213837,0.204987,0.003000,8352.074217,0.000000,0.002300,0.002300,1.088391,1.088391,1.043131,1.046963,1.135354,40.744441,0.991869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.684000,3.382000,0.023000,0.023000,0.202439,0.202439,0.003000,8046.417758,0.000000,0.002300,0.002300,1.091304,1.091304,1.042256,1.042256,1.133561,39.747342,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.119000,3.361000,0.023000,0.022000,0.200028,0.191387,0.003000,7740.635721,0.000000,0.002200,0.002200,1.105455,1.105455,1.043748,1.047815,1.153270,40.444966,0.983462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.554000,3.340000,0.022000,0.022000,0.188979,0.188979,0.003000,7419.915277,0.000000,0.002200,0.002200,1.109091,1.109091,1.042919,1.042919,1.152010,39.263102,0.974757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.989000,3.319000,0.022000,0.021000,0.186701,0.178267,0.003000,7098.165277,0.000000,0.002100,0.002100,1.124087,1.124087,1.044446,1.048780,1.172867,39.817558,0.974757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.423000,3.298000,0.021000,0.021000,0.175997,0.175997,0.003000,6776.547413,0.000000,0.002100,0.002100,1.128571,1.128571,1.043652,1.043652,1.172223,38.503730,0.965730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.859000,3.277000,0.021000,0.020000,0.173849,0.165620,0.003000,6454.665277,0.000000,0.002000,0.002000,1.144514,1.144514,1.045160,1.049789,1.194302,38.972713,0.965730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.294000,3.256000,0.020000,0.020000,0.163485,0.163485,0.003000,6120.832483,0.000000,0.002000,0.002000,1.150000,1.150000,1.044426,1.044426,1.194426,37.439745,0.956352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.731000,3.235000,0.020000,0.019000,0.161464,0.153438,0.003000,5785.892063,0.000000,0.001900,0.001900,1.167006,1.167006,1.045950,1.050914,1.217919,37.708378,0.956352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93.166000,3.235000,0.019000,0.019000,0.151435,0.151435,0.003000,5451.226521,0.000000,0.001900,0.001900,1.173684,1.173684,1.047744,1.047744,1.221428,35.997196,0.946592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93.410000,3.214000,0.019000,0.019000,0.151435,0.151435,0.003000,5417.691247,0.000000,0.001900,0.001900,1.173684,1.173684,1.047569,1.047569,1.221253,35.775746,0.946592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95.846000,3.192000,0.019000,0.018000,0.149445,0.141623,0.003000,5082.888266,0.000000,0.001800,0.001800,1.191894,1.191894,1.044532,1.049618,1.241512,35.890237,0.946592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98.283000,3.171000,0.018000,0.017000,0.139839,0.132111,0.003000,4764.044773,0.000000,0.001700,0.001700,1.219583,1.219583,1.047866,1.053662,1.273246,36.060819,0.936411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100.719000,3.150000,0.017000,0.017000,0.130353,0.130353,0.003000,4446.409969,0.000000,0.001700,0.001700,1.229412,1.229412,1.047377,1.047377,1.276788,34.110437,0.925767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103.155000,3.129000,0.017000,0.016000,0.128690,0.121158,0.003000,4128.775165,0.000000,0.001600,0.001600,1.250573,1.250573,1.048885,1.055186,1.305759,34.077529,0.925767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105.591000,3.107000,0.016000,0.015000,0.119525,0.112090,0.003000,3811.140361,0.000000,0.001500,0.001500,1.285490,1.285490,1.047736,1.054313,1.339803,34.000584,0.914610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108.029000,3.087000,0.015000,0.015000,0.110642,0.110642,0.003000,3627.748496,0.000000,0.001500,0.001500,1.300000,1.300000,1.052447,1.052447,1.352447,32.788283,0.902880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110.466000,3.065000,0.015000,0.014000,0.109130,0.101888,0.002900,3453.497122,0.000000,0.001400,0.001400,1.304811,1.304811,1.051382,1.058984,1.363795,33.895020,0.902880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.903000,3.044000,0.014000,0.014000,0.100487,0.100487,0.002800,3279.245749,0.000000,0.001400,0.001400,1.300000,1.300000,1.051299,1.051299,1.351299,32.633491,0.890508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.342000,3.032000,0.014000,0.022000,0.099162,0.155420,0.003000,3104.851371,0.000000,0.001400,0.001400,1.230889,1.230889,1.052184,1.021132,1.283073,31.310918,0.974757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.448000,3.032000,0.022000,0.022000,0.153560,0.153560,0.003000,3079.831222,0.000000,0.002200,0.002200,1.109091,1.109091,1.036713,1.036713,1.145804,20.056233,0.974757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
